id_solicitacao,idade,renda_mensal,tempo_emprego_meses,score_bureau,divida_renda,historico_atraso_12m,consultas_bureau_6m,valor_solicitado,num_parcelas,possui_imovel,tempo_relacionamento_banco_meses,canal,regiao,inadimplente
4919,26,2861.31,4,684,0.34,1,2,16091.81,36,0,34,Agência,Nordeste,0
4920,21,2073.72,3,732,0.076,0,1,10448.77,24,1,10,Correspondente,Sudeste,0
4921,42,1889.1,5,641,0.464,0,4,12979.84,24,0,31,App,Sudeste,0
4922,26,5005.26,10,681,0.281,1,0,38902.41,24,1,9,Correspondente,Sudeste,0
4923,57,5313.94,4,556,0.082,1,1,23137.38,12,0,12,App,Centro-Oeste,0
4924,47,1200.0,35,720,0.355,0,2,3787.17,48,1,2,Agência,Sudeste,0
4925,24,5502.38,17,691,0.567,0,2,29074.14,48,1,134,App,Sudeste,0
4926,38,3382.13,39,629,0.041,0,1,30248.01,24,0,10,App,Sudeste,0
4927,47,6158.31,49,632,0.083,0,0,41574.76,24,0,23,Correspondente,Nordeste,0
4928,31,4291.35,161,535,0.392,0,1,16214.74,12,0,10,App,Sul,0
4929,32,3553.18,8,656,0.184,0,1,12010.45,24,0,32,Agência,Centro-Oeste,0
4930,20,2528.13,41,653,0.736,0,0,22127.75,48,0,17,App,Sudeste,0
4931,58,2462.97,7,790,0.739,1,0,4916.68,24,0,30,Agência,Nordeste,0
4932,56,1478.99,55,701,0.456,1,2,4344.92,24,0,32,App,Nordeste,0
4933,57,8913.64,64,585,0.55,0,2,77617.31,24,1,1,App,Sudeste,1
4934,42,4071.13,1,752,0.129,0,1,32263.24,60,1,7,Correspondente,Sudeste,0
4935,40,4298.07,32,551,0.376,0,0,33272.15,48,1,24,Agência,Centro-Oeste,1
4936,49,4650.37,5,698,0.298,0,2,16957.7,36,0,34,Correspondente,Nordeste,0
4937,36,2307.08,61,580,0.301,0,3,12286.53,24,1,10,App,Sul,0
4938,46,3501.83,19,719,0.036,0,2,12970.3,36,0,36,App,Sul,0
4939,38,2620.97,61,548,0.352,0,0,8769.9,24,0,24,App,Sudeste,0
4940,43,2371.93,10,749,0.055,1,2,6192.55,12,0,0,Correspondente,Centro-Oeste,0
4941,67,3645.42,91,672,0.066,3,1,7594.56,48,1,6,App,Norte,0
4942,29,5213.77,70,577,0.334,0,2,34044.99,36,0,15,App,Sudeste,0
4943,21,2793.5,91,671,0.096,0,3,23271.43,48,0,0,App,Nordeste,0
4944,28,5023.22,16,708,0.658,0,4,41663.4,60,0,15,Agência,Sudeste,0
4945,31,6267.57,9,632,0.159,0,0,45205.59,36,0,18,Agência,Sudeste,0
4946,34,3181.31,29,850,0.317,1,2,17710.24,60,0,51,App,Sudeste,0
4947,64,6978.83,4,695,0.75,0,5,55415.0,24,0,25,Correspondente,Sudeste,0
4948,56,4994.7,17,687,0.201,1,3,18649.62,12,0,7,Agência,Centro-Oeste,0
4949,51,5446.84,14,702,0.82,0,0,35561.83,24,0,12,Agência,Norte,0
4950,40,3250.85,8,631,0.593,0,1,26644.96,60,1,58,App,Sul,0
4951,32,4801.51,48,741,0.106,0,0,28816.12,12,1,48,App,Sudeste,0
4952,48,1700.23,19,592,0.284,0,1,10563.11,12,0,60,App,Sul,0
4953,23,2107.17,7,621,0.026,0,2,15020.18,24,0,35,App,Nordeste,0
4954,21,6904.73,50,665,0.309,0,2,61719.08,36,0,11,App,Nordeste,0
4955,48,1830.11,63,625,0.175,0,1,2874.54,48,1,62,Correspondente,Sul,0
4956,47,9415.03,109,613,0.052,0,2,25508.14,36,0,5,App,Norte,1
4957,63,3018.57,25,640,0.42,1,0,23826.81,60,0,29,Correspondente,Nordeste,1
4958,18,4358.13,20,642,0.065,0,0,10143.14,24,1,100,Agência,Sul,0
4959,18,1671.77,16,691,0.231,0,0,7732.47,12,0,25,App,Sudeste,0
4960,58,3169.41,102,793,0.492,0,3,6230.49,36,1,43,Agência,Nordeste,0
4961,51,5092.93,23,680,0.046,0,3,34328.97,12,0,53,App,Centro-Oeste,0
4962,20,2958.97,15,691,0.566,0,1,23959.47,48,0,26,Correspondente,Sudeste,0
4963,51,1200.0,44,788,0.209,0,1,6623.73,24,0,17,Agência,Nordeste,0
4964,41,3583.9,33,629,0.158,0,2,28388.27,24,0,11,Agência,Sudeste,0
4965,29,4420.55,5,629,0.561,0,1,13436.18,48,0,0,App,Norte,0
4966,30,2991.51,27,653,0.625,1,0,7115.36,24,0,24,App,Nordeste,0
4967,49,4207.54,9,624,0.457,0,1,32905.53,12,0,19,Correspondente,Sul,0
4968,18,7033.76,60,579,0.187,0,1,51929.01,12,0,4,Correspondente,Sudeste,0
4969,53,1691.96,25,712,0.195,0,3,7484.68,24,1,4,App,Sudeste,0
4970,42,3382.92,97,850,0.566,0,1,15881.86,12,1,89,App,Centro-Oeste,0
4971,42,2704.88,26,627,0.41,0,0,14999.37,36,1,17,App,Sudeste,0
4972,20,1200.0,78,479,0.117,0,1,2607.04,36,0,20,App,Sul,0
4973,42,4102.22,28,736,0.498,1,2,33224.84,36,0,32,App,Norte,0
4974,24,3279.37,112,633,0.298,1,0,29382.36,24,1,24,App,Sul,0
4975,20,6317.69,59,678,0.693,0,1,37029.83,12,1,14,Agência,Sudeste,0
4976,43,2373.1,42,850,0.192,0,1,4595.69,48,0,8,Agência,Sudeste,0
4977,28,3338.92,44,572,0.156,2,2,12249.14,24,0,11,Agência,Nordeste,1
4978,52,1318.93,179,669,0.556,0,1,8018.21,12,1,58,Correspondente,Nordeste,0
4979,38,1522.83,29,426,0.314,1,0,10992.82,36,0,29,Correspondente,Norte,1
4980,37,6513.79,26,598,0.335,0,0,54926.45,36,0,6,App,Sul,0
4981,37,2602.93,79,626,0.27,0,0,6908.62,60,0,6,App,Norte,0
4982,52,3375.52,48,603,0.042,1,1,28916.78,12,0,5,App,Sul,0
4983,36,3010.49,33,575,0.312,0,1,24008.28,12,0,51,App,Sudeste,0
4984,23,2772.16,58,542,0.254,0,0,19245.33,24,0,1,Correspondente,Nordeste,0
4985,51,3086.87,49,609,0.079,0,0,12294.48,24,0,6,Agência,Sudeste,0
4986,42,2524.9,77,755,0.256,1,2,10671.63,24,0,38,App,Nordeste,0
4987,30,4197.01,28,515,0.466,1,0,26405.44,12,1,16,App,Sudeste,0
4988,26,1701.77,121,486,0.532,0,0,3477.78,12,0,28,Agência,Sudeste,0
4989,56,2161.45,48,668,0.145,1,0,18680.25,36,0,28,App,Nordeste,0
4990,44,1904.95,37,655,0.185,0,1,8411.12,48,0,1,Agência,Sul,0
4991,49,5073.07,1,712,0.066,0,1,9469.06,24,1,7,Correspondente,Sul,0
4992,32,3420.52,2,771,0.547,0,4,28136.74,36,0,76,App,Sudeste,0
4993,32,3984.59,30,636,0.822,0,1,10769.4,48,0,48,App,Nordeste,0
4994,22,3781.48,75,498,0.287,0,1,24805.1,48,0,121,App,Sudeste,0
4995,31,3153.84,33,658,0.437,1,1,20238.7,36,0,68,App,Sul,0
4996,30,4044.18,12,578,0.47,0,1,31871.02,48,0,60,Agência,Nordeste,1
4997,62,7004.85,70,648,0.1,1,0,47630.41,60,1,60,App,Centro-Oeste,0
4998,50,3413.3,22,614,0.539,0,2,28178.68,36,0,17,Agência,Nordeste,0
4999,28,1584.31,133,805,0.296,2,1,10755.45,24,0,57,App,Norte,0
5000,57,3252.92,27,706,0.39,1,0,6389.33,24,0,19,App,Nordeste,0
5001,44,6784.94,15,562,0.4,0,0,13615.69,36,0,29,Agência,Sudeste,0
5002,21,9158.9,18,515,0.065,0,1,47549.33,12,1,44,App,Sudeste,0
5003,37,5768.64,66,813,0.613,0,2,12450.05,48,0,23,App,Centro-Oeste,0
5004,25,6766.08,23,579,0.145,1,1,50476.27,24,0,33,Correspondente,Norte,0
5005,33,1556.51,46,517,0.863,1,0,6513.27,12,0,20,Agência,Sul,0
5006,51,2239.25,13,817,0.342,0,2,10394.63,48,0,39,Correspondente,Centro-Oeste,0
5007,58,1200.0,7,850,0.353,1,2,8149.31,24,0,53,Agência,Centro-Oeste,0
5008,37,2546.77,36,575,0.205,0,0,19100.35,36,0,143,App,Sudeste,0
5009,26,2052.1,9,710,0.322,0,1,16568.31,36,0,10,App,Sul,0
5010,27,3623.52,207,800,0.506,0,0,30416.07,48,1,7,App,Norte,0
5011,34,8223.44,1,611,0.195,0,1,71241.53,36,0,72,App,Sudeste,0
5012,42,1457.22,93,612,0.592,1,3,4570.91,24,1,10,App,Sul,0
5013,30,5459.65,87,650,0.28,0,2,34750.73,48,0,3,Agência,Nordeste,0
5014,59,1524.96,17,389,0.31,0,1,12527.11,12,0,146,Agência,Norte,1
5015,32,5966.81,38,558,0.735,1,2,21078.75,60,0,20,Agência,Sudeste,1
5016,24,2245.5,64,683,0.529,0,4,10005.45,24,0,84,Agência,Centro-Oeste,0
5017,60,3476.41,86,579,0.33,0,2,20005.48,12,0,56,App,Sudeste,0
5018,44,6909.15,83,617,0.274,0,0,58570.65,48,0,7,Agência,Sul,0
5019,54,9070.75,37,606,0.288,1,1,80799.78,12,1,35,Agência,Nordeste,0
5020,35,3722.85,12,619,0.589,2,1,23886.75,24,0,4,App,Nordeste,0
5021,46,1646.04,60,603,0.579,2,0,13933.85,48,0,8,App,Sudeste,1
5022,22,2806.66,6,745,0.462,0,1,8688.93,48,0,2,App,Norte,0
5023,37,4369.56,8,595,0.584,0,1,35786.53,48,0,3,Agência,Nordeste,0
5024,26,2525.88,22,515,0.118,0,2,12606.45,48,0,8,App,Nordeste,1
5025,43,11408.6,104,777,0.175,0,1,34015.31,60,1,38,App,Sul,0
5026,28,2694.39,33,554,0.119,0,1,16957.65,60,0,0,App,Sul,0
5027,32,2998.25,68,590,0.673,0,0,18003.99,24,1,23,Agência,Sul,0
5028,58,4801.69,67,684,0.078,0,2,15131.65,36,0,74,Agência,Sul,0
5029,27,3301.99,218,632,0.299,0,2,27171.27,48,0,6,App,Sudeste,0
5030,51,5168.88,62,622,0.476,0,0,27851.15,48,1,24,Agência,Nordeste,0
5031,34,4717.55,24,655,0.116,0,0,14375.7,36,0,34,Agência,Sul,0
5032,54,2752.97,0,661,0.222,0,0,24262.53,48,1,157,App,Sudeste,0
5033,39,2180.39,21,817,0.234,0,1,10197.04,24,1,21,App,Norte,0
5034,46,3779.26,5,660,0.186,0,1,30256.0,24,0,18,App,Sul,0
5035,22,5363.13,12,541,0.111,0,0,21948.41,48,0,68,App,Centro-Oeste,1
5036,61,2256.15,52,668,0.289,0,3,12053.9,12,0,29,Correspondente,Nordeste,0
5037,50,3174.13,0,756,0.046,0,2,27299.7,36,0,44,App,Norte,0
5038,34,2519.54,10,623,0.339,0,0,13931.43,24,0,104,App,Sudeste,0
5039,30,2904.53,22,714,0.425,0,0,23874.69,48,0,28,Correspondente,Sudeste,0
5040,18,3106.98,14,699,0.098,0,3,23112.81,60,1,32,Agência,Sul,0
5041,45,1999.73,118,610,0.387,0,4,5117.4,36,0,57,Correspondente,Nordeste,0
5042,18,3085.11,80,850,0.41,0,0,25141.67,24,0,0,App,Nordeste,0
5043,18,2318.55,45,779,0.138,1,2,13411.66,24,0,20,Agência,Centro-Oeste,0
5044,18,3237.72,54,675,0.179,1,2,20211.54,24,0,0,App,Nordeste,0
5045,42,6155.03,3,624,0.63,0,2,16954.06,36,1,148,App,Centro-Oeste,0
5046,39,1506.58,6,536,0.446,0,0,6966.95,48,0,15,Agência,Sudeste,0
5047,51,2224.82,9,817,0.274,0,1,3500.98,36,1,18,App,Nordeste,0
5048,45,2359.09,29,515,0.446,0,1,6876.24,36,0,54,App,Sudeste,0
5049,40,1882.47,39,755,0.302,1,0,15976.83,24,0,26,App,Sudeste,0
5050,18,4159.15,7,579,0.136,0,1,32696.93,12,1,41,App,Nordeste,0
5051,35,2702.47,141,574,0.214,0,1,6245.42,24,0,8,App,Sudeste,0
5052,35,5932.99,7,596,0.227,0,0,30432.57,60,0,121,Agência,Nordeste,0
5053,37,3664.65,22,806,0.611,0,0,29981.31,36,1,18,Agência,Nordeste,0
5054,33,4645.89,16,753,0.278,0,2,35692.25,48,0,6,Agência,Sul,0
5055,37,1684.4,29,635,0.362,1,1,5884.24,12,0,38,App,Sul,0
5056,27,5482.43,35,718,0.352,2,2,9988.88,24,0,2,Agência,Sudeste,0
5057,35,6819.66,11,548,0.064,0,0,45781.23,12,0,10,App,Nordeste,0
5058,24,3468.71,29,577,0.203,1,1,28044.13,48,0,24,Agência,Nordeste,0
5059,18,3012.16,24,692,0.609,0,1,26586.5,36,1,66,App,Sudeste,0
5060,37,2815.84,82,644,0.521,0,1,18637.71,48,0,8,App,Sudeste,0
5061,46,1625.63,12,601,0.134,0,3,13649.26,60,0,39,App,Nordeste,0
5062,22,4046.11,66,686,0.047,0,1,20515.76,60,0,39,App,Sudeste,0
5063,49,5271.78,60,566,0.265,1,1,20969.8,36,1,4,Correspondente,Centro-Oeste,0
5064,41,2945.71,27,440,0.087,0,2,4992.17,48,0,108,Correspondente,Sul,0
5065,39,3122.64,8,682,0.379,1,0,5056.73,60,0,3,Agência,Nordeste,0
5066,27,4221.02,30,652,0.591,0,1,10561.68,60,0,18,Agência,Sudeste,0
5067,55,3643.13,24,678,0.233,0,0,28818.22,36,0,5,Agência,Norte,0
5068,41,5563.84,44,647,0.124,1,2,26371.3,24,0,16,App,Sudeste,0
5069,37,2311.45,11,654,0.29,0,1,6222.21,24,1,5,App,Sudeste,0
5070,51,6819.74,42,743,0.133,3,1,13857.36,60,1,163,App,Nordeste,0
5071,18,2835.91,14,705,0.267,3,1,25404.1,36,0,12,Agência,Nordeste,0
5072,37,4470.96,1,824,0.15,0,1,12378.43,60,0,61,App,Sul,0
5073,49,5922.2,55,737,0.469,0,1,12840.49,36,0,59,App,Sul,0
5074,56,3491.91,61,633,0.541,0,2,16452.22,24,0,11,App,Sul,0
5075,29,11756.19,4,699,0.595,1,3,26711.91,36,1,3,App,Norte,0
5076,38,6192.64,2,567,0.494,0,2,40392.06,48,1,38,Agência,Centro-Oeste,0
5077,37,2183.66,21,640,0.51,1,1,5580.48,36,0,1,App,Sudeste,1
5078,49,6910.62,28,749,0.525,0,0,10712.39,48,0,43,App,Nordeste,0
5079,36,5571.37,10,595,0.049,0,1,12986.22,36,1,47,Agência,Nordeste,0
5080,34,2644.96,55,584,0.374,1,1,22534.56,36,1,74,App,Nordeste,1
5081,48,2892.33,37,556,0.18,0,1,15200.83,48,0,32,Correspondente,Centro-Oeste,1
5082,44,1841.68,21,820,0.488,0,1,8170.49,60,0,22,App,Sudeste,0
5083,47,3868.86,114,710,0.419,1,1,17140.65,48,1,52,App,Sudeste,0
5084,44,2485.55,36,539,0.289,1,0,21293.21,24,0,31,Correspondente,Sul,0
5085,25,4292.46,47,457,0.239,0,1,9024.88,48,0,113,App,Sudeste,0
5086,18,2900.23,26,475,0.057,1,1,12634.34,36,1,68,App,Norte,0
5087,52,3252.61,52,718,0.53,1,3,8625.12,24,0,2,App,Sudeste,0
5088,36,7859.84,139,850,0.369,1,0,54077.24,36,0,9,Agência,Sudeste,0
5089,49,3834.12,3,734,0.442,0,0,26791.78,24,0,90,App,Sul,0
5090,45,5060.14,0,576,0.565,0,0,16990.96,60,0,2,Agência,Sudeste,0
5091,50,1895.13,40,744,0.301,0,3,5284.68,24,0,14,App,Nordeste,0
5092,37,3007.97,15,630,0.157,1,0,10003.33,48,1,25,Correspondente,Sul,0
5093,41,8544.92,71,749,0.135,1,1,23650.07,48,1,19,App,Sul,0
5094,29,6406.42,15,656,0.604,0,0,49367.94,24,1,1,App,Sudeste,0
5095,21,3148.3,100,556,0.27,0,0,8942.45,24,1,51,Correspondente,Sudeste,0
5096,18,4670.87,62,699,0.665,1,1,24860.89,36,0,62,App,Nordeste,0
5097,25,1883.85,22,760,0.174,0,0,12961.89,24,0,58,Agência,Centro-Oeste,0
5098,62,3729.61,6,688,0.474,0,0,9491.1,48,1,18,App,Sudeste,0
5099,46,6830.53,1,546,0.167,1,0,14686.91,60,0,14,Correspondente,Sudeste,0
5100,56,3456.78,23,542,0.694,0,0,25263.17,60,1,88,Agência,Nordeste,0
5101,26,4457.52,11,586,0.315,0,1,12314.82,24,0,27,App,Sul,0
5102,54,6212.24,4,850,0.384,0,5,33429.64,24,1,10,App,Sudeste,0
5103,39,3215.49,19,464,0.056,0,1,22865.97,36,1,25,App,Norte,0
5104,23,2224.28,81,676,0.301,0,1,12440.06,24,1,14,App,Sudeste,0
5105,33,5504.12,18,657,0.567,1,0,46418.78,24,1,83,App,Nordeste,0
5106,32,2414.93,75,642,0.392,0,1,4614.68,60,0,39,App,Sudeste,0
5107,18,4682.35,88,850,0.125,0,3,13746.05,12,0,4,App,Sudeste,0
5108,30,2995.08,85,712,0.549,0,2,5006.89,48,0,121,Correspondente,Norte,0
5109,33,4104.54,1,605,0.215,1,1,8496.23,60,1,17,Agência,Nordeste,0
5110,23,2025.57,43,626,0.232,0,5,5848.41,12,0,6,Agência,Norte,0
5111,28,2912.36,11,627,0.051,0,3,12359.19,60,0,58,App,Sudeste,0
5112,43,10466.28,71,535,0.167,0,1,66827.96,48,0,9,Correspondente,Sudeste,0
5113,33,4014.27,30,625,0.052,0,3,8304.34,60,1,8,App,Sudeste,0
5114,45,4298.05,18,738,0.486,0,0,34937.3,48,0,13,App,Sudeste,0
5115,23,3985.94,13,768,0.702,0,2,18073.98,12,0,0,Agência,Norte,0
5116,39,3809.28,28,634,0.03,0,0,10473.0,48,0,35,Agência,Sudeste,0
5117,52,1617.84,27,632,0.494,0,2,13235.89,36,0,27,Agência,Sul,0
5118,44,7881.76,56,800,0.53,0,2,29865.75,24,0,43,App,Nordeste,0
5119,28,3914.23,16,729,0.631,0,1,11961.33,12,0,20,App,Sul,0
5120,48,7247.7,2,576,0.071,0,1,20978.34,36,0,24,App,Sudeste,1
5121,27,3343.31,18,734,0.766,0,1,22792.37,48,0,7,App,Sul,0
5122,29,2570.8,40,483,0.575,0,3,19312.01,12,0,33,Correspondente,Sudeste,0
5123,41,1706.82,14,611,0.126,0,0,6264.74,36,0,43,App,Sudeste,0
5124,36,3904.05,32,727,0.43,2,1,21805.96,48,1,8,App,Norte,0
5125,44,2612.41,8,660,0.32,0,2,18236.15,48,0,24,Agência,Nordeste,0
5126,51,1200.0,31,749,0.288,0,3,7130.81,36,1,35,App,Nordeste,0
5127,36,2519.36,9,629,0.645,0,2,20325.5,48,0,15,App,Sudeste,0
5128,50,3978.03,85,758,0.517,1,1,26369.7,24,0,101,App,Sul,0
5129,23,1200.0,99,609,0.511,0,0,10420.63,48,0,9,App,Sudeste,0
5130,30,1982.04,48,616,0.387,1,1,17320.35,60,0,75,App,Nordeste,0
5131,25,4398.32,78,611,0.615,0,1,16272.16,36,0,37,App,Nordeste,0
5132,39,2696.85,75,603,0.132,1,1,19839.26,12,1,45,App,Sudeste,0
5133,34,5532.14,93,727,0.093,0,1,47679.33,36,0,17,Agência,Centro-Oeste,0
5134,38,1903.76,8,648,0.455,0,2,9908.29,24,0,3,Correspondente,Sudeste,0
5135,30,3712.15,10,561,0.488,0,0,22952.91,12,1,20,App,Sul,0
5136,41,1790.94,21,547,0.244,0,1,4347.9,48,0,108,Agência,Sudeste,0
5137,20,4126.24,28,667,0.451,0,1,23160.46,36,0,7,Agência,Centro-Oeste,0
5138,44,4883.72,19,428,0.044,0,0,17613.93,36,1,21,Agência,Sul,0
5139,19,5029.14,7,721,0.189,0,0,41681.71,24,0,7,App,Sudeste,0
5140,34,1951.12,6,617,0.751,0,0,6213.14,24,0,31,Correspondente,Nordeste,0
5141,40,3145.99,12,821,0.069,0,2,10343.77,48,0,61,App,Sudeste,0
5142,30,2934.55,26,572,0.215,0,2,19474.37,60,0,12,App,Nordeste,0
5143,72,5448.82,22,639,0.334,1,1,29741.13,36,0,88,App,Sudeste,0
5144,50,1740.25,11,645,0.22,0,1,11291.76,36,0,75,App,Sul,0
5145,49,4018.87,42,715,0.505,2,2,34736.35,24,1,48,Agência,Nordeste,0
5146,38,5013.37,0,590,0.359,0,1,38931.17,48,0,2,App,Sudeste,0
5147,36,2775.59,46,562,0.422,0,2,6210.32,36,0,11,App,Sudeste,0
5148,46,3483.77,45,545,0.769,0,1,30417.65,48,0,6,Agência,Centro-Oeste,0
5149,39,5176.7,12,630,0.266,0,0,46353.86,48,0,17,App,Norte,0
5150,51,2090.52,14,608,0.199,0,0,13200.1,36,0,198,App,Sudeste,0
5151,29,2535.14,30,529,0.271,0,0,13086.2,24,0,62,App,Nordeste,0
5152,33,1834.13,40,608,0.249,0,2,6466.77,36,1,2,Correspondente,Centro-Oeste,0
5153,44,1544.14,31,503,0.172,1,0,6567.39,48,0,12,App,Centro-Oeste,0
5154,43,5407.8,139,791,0.469,0,1,8436.08,12,0,3,App,Sudeste,0
5155,48,5587.3,6,692,0.533,0,0,23796.4,48,0,77,App,Nordeste,0
5156,38,1339.19,2,655,0.309,1,3,2123.36,36,0,60,Agência,Nordeste,1
5157,54,3714.43,36,737,0.59,0,0,10486.93,48,0,7,Agência,Sudeste,0
5158,24,1293.75,20,672,0.057,0,0,4284.49,60,0,8,Agência,Sudeste,0
5159,47,3836.99,155,523,0.263,1,2,12300.79,24,0,11,Agência,Sudeste,1
5160,46,4879.35,58,796,0.318,0,2,15274.99,24,0,26,Correspondente,Nordeste,0
5161,37,1467.7,55,663,0.171,1,0,10662.95,24,0,64,App,Sul,0
5162,39,3365.44,13,627,0.221,0,2,22276.12,24,0,30,App,Nordeste,0
5163,39,4159.25,17,597,0.092,0,2,15681.15,48,0,40,App,Sul,0
5164,18,5117.29,37,616,0.162,1,0,33355.1,36,1,1,Correspondente,Sul,0
5165,31,9697.73,14,639,0.273,1,2,61036.02,24,1,73,Correspondente,Sudeste,0
5166,43,8381.89,12,569,0.152,2,0,47681.57,48,0,76,Agência,Sudeste,0
5167,29,4502.71,85,587,0.157,0,1,35635.29,24,1,48,Correspondente,Sudeste,0
5168,40,3901.39,3,706,0.129,0,3,9497.14,24,0,28,Agência,Centro-Oeste,0
5169,45,3055.2,20,732,0.386,1,0,26976.22,24,0,41,Agência,Sudeste,0
5170,24,2047.09,36,594,0.336,0,0,13145.21,60,0,26,App,Centro-Oeste,0
5171,48,3522.99,25,614,0.344,0,0,7341.8,60,0,30,App,Norte,0
5172,47,3286.39,81,468,0.18,0,0,20386.65,36,0,126,App,Nordeste,0
5173,63,1985.44,17,587,0.399,0,2,3232.09,24,0,12,App,Sul,0
5174,28,2125.99,55,616,0.147,0,0,12117.33,36,1,21,App,Sudeste,0
5175,58,6444.5,16,652,0.422,1,2,43595.94,24,1,2,Agência,Sul,0
5176,20,2806.92,7,740,0.074,0,0,12640.06,12,0,5,Agência,Sul,0
5177,18,4997.1,6,685,0.215,0,0,26493.23,36,1,93,Agência,Sudeste,0
5178,26,1798.95,47,588,0.205,1,2,12594.83,24,0,14,Agência,Sudeste,1
5179,46,5711.42,5,666,0.481,2,2,47495.35,36,0,2,Agência,Sul,0
5180,35,5615.66,18,657,0.087,1,1,35491.09,12,0,3,Correspondente,Nordeste,0
5181,19,7634.98,20,385,0.125,1,0,47931.29,24,0,23,App,Sudeste,0
5182,38,3636.43,40,718,0.169,0,2,12937.2,12,0,1,Agência,Nordeste,0
5183,32,2110.01,118,659,0.082,1,1,10554.64,24,1,10,Agência,Sudeste,0
5184,45,2534.94,61,608,0.314,1,0,9798.01,36,1,35,App,Sul,0
5185,18,4089.89,73,755,0.229,0,0,24847.37,36,1,17,Correspondente,Nordeste,0
5186,48,4393.42,5,654,0.124,0,0,23628.51,24,1,86,App,Sudeste,0
5187,46,6009.51,119,489,0.109,0,2,10804.08,48,0,6,App,Centro-Oeste,0
5188,18,3866.28,28,649,0.161,0,1,18751.61,60,1,6,App,Nordeste,0
5189,46,4556.44,69,592,0.487,0,2,7073.47,36,0,34,Correspondente,Sudeste,0
5190,44,2326.8,22,648,0.101,0,2,18833.12,48,0,4,Correspondente,Norte,0
5191,40,4498.82,37,734,0.327,0,2,15187.39,24,0,30,App,Sudeste,0
5192,59,3391.32,50,683,0.505,0,1,5898.87,12,1,65,Correspondente,Nordeste,0
5193,59,7027.83,16,618,0.642,0,0,49213.9,36,0,29,Agência,Nordeste,1
5194,18,2810.34,62,545,0.429,1,2,5238.48,24,1,32,App,Sudeste,1
5195,69,8999.71,67,601,0.486,0,1,39905.73,36,0,5,Agência,Sul,0
5196,39,4230.89,133,583,0.226,0,0,22061.54,12,1,4,Correspondente,Nordeste,0
5197,53,1773.06,10,704,0.19,1,1,12997.08,36,0,117,App,Nordeste,0
5198,36,2132.62,35,609,0.794,0,0,16067.29,24,0,6,App,Sudeste,0
5199,48,4618.89,7,409,0.191,0,2,33789.18,24,0,2,App,Norte,0
5200,33,2269.59,83,502,0.072,0,0,8279.59,24,0,85,App,Sul,0
5201,18,1877.32,24,676,0.352,0,2,3079.51,36,0,14,App,Sudeste,0
5202,48,2292.23,17,701,0.365,0,1,8017.35,12,0,52,App,Nordeste,0
5203,47,1344.48,33,660,0.524,2,0,5392.97,36,0,97,App,Sudeste,0
5204,29,1200.0,11,728,0.138,1,1,2406.75,12,0,99,Correspondente,Nordeste,0
5205,54,3628.51,22,720,0.251,0,0,12551.52,36,1,48,App,Sudeste,0
5206,32,4844.61,95,643,0.311,0,0,35207.72,48,0,159,App,Sudeste,1
5207,35,5054.73,47,570,0.292,0,3,12901.35,12,0,118,Correspondente,Sudeste,0
5208,18,5329.07,19,640,0.125,0,2,23758.83,48,0,7,Correspondente,Centro-Oeste,0
5209,19,4982.68,103,798,0.443,0,0,29572.97,24,0,58,App,Nordeste,0
5210,54,2867.95,17,543,0.081,1,0,14436.41,12,1,54,Correspondente,Nordeste,0
5211,34,3830.35,52,628,0.471,0,2,6531.03,48,0,54,App,Nordeste,0
5212,56,3459.4,26,555,0.295,1,2,19370.69,24,0,3,Correspondente,Sudeste,0
5213,37,3857.1,12,730,0.335,0,5,30570.15,24,0,6,App,Sudeste,0
5214,56,3043.27,100,722,0.211,0,1,6918.84,12,0,8,Agência,Norte,0
5215,38,2543.87,45,744,0.639,1,3,11896.91,36,0,111,App,Norte,0
5216,33,7997.1,52,525,0.315,0,1,28991.09,48,0,72,Correspondente,Sudeste,0
5217,49,2428.41,32,614,0.323,0,0,13287.79,24,0,54,Agência,Sudeste,0
5218,31,1542.92,42,686,0.192,0,0,4674.13,48,0,31,App,Nordeste,0
5219,34,2624.04,51,576,0.207,0,1,8235.32,48,0,33,App,Sudeste,0
5220,38,1374.55,50,593,0.094,0,1,7525.4,24,1,12,App,Sudeste,0
5221,21,1623.32,11,573,0.509,0,0,13975.21,12,0,10,App,Sudeste,0
5222,35,2029.26,10,729,0.052,0,0,5305.08,48,0,96,Agência,Sudeste,0
5223,41,1355.77,5,515,0.194,1,2,9783.04,24,0,61,Agência,Norte,1
5224,27,2336.04,76,654,0.474,0,2,7395.81,48,1,153,Agência,Centro-Oeste,0
5225,30,2793.4,12,726,0.21,0,1,9306.65,24,0,42,App,Sul,0
5226,51,2646.82,55,802,0.453,1,0,20375.67,60,0,6,App,Sudeste,0
5227,41,4356.39,105,560,0.142,0,0,21934.62,12,0,22,App,Sudeste,0
5228,18,8530.06,5,650,0.675,2,1,43392.73,24,1,6,Correspondente,Sudeste,1
5229,56,4647.55,136,836,0.155,0,0,31344.3,48,1,12,Correspondente,Sudeste,0
5230,49,1975.25,78,610,0.298,0,2,4680.68,24,0,8,App,Sudeste,0
5231,45,2037.36,43,627,0.484,1,2,8230.92,36,0,89,App,Sudeste,0
5232,50,8023.53,39,830,0.156,0,2,53220.82,48,1,38,Agência,Sudeste,0
5233,19,3567.94,151,615,0.169,1,0,21464.41,36,0,39,App,Sudeste,0
